Timestamp,Actor,Target,Spell,White Damage,White Crit,Yellow Damage,Yellow Crit,Buffer Income,Expected Buffer,Observed Tick,Expected Tick,Metric,Value
5/13 16:07:24.437,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,289.44000000000005,72.0,72.36000000000001,,
5/13 16:07:24.907,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,1385.0404255349954,,,,
5/13 16:07:25.442,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,217.08000000000004,73.0,72.36000000000001,,
5/13 16:07:25.945,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,231.0,nil,0,1154.200354612496,231.0,230.84007092249922,,
5/13 16:07:26.178,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,1425.550354612496,,,,
5/13 16:07:26.367,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,144.72000000000003,73.0,72.36000000000001,,
5/13 16:07:27.173,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,237.0,nil,0,1187.9586288437467,237.0,237.59172576874934,,
5/13 16:07:27.447,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 16:07:27.447,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,72.36000000000001,72.0,72.36000000000001,,
5/13 16:07:28.222,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,238.0,nil,0,950.3669030749974,238.0,237.59172576874934,,
5/13 16:07:28.443,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,0.0,72.0,72.36000000000001,,
5/13 16:07:28.706,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 16:07:28.932,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,1384.5269030749973,,,,
5/13 16:07:29.953,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,231.0,nil,0,1153.7724192291644,231.0,230.75448384583288,,
5/13 16:07:29.953,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,928.0,1,1.0,,434.16,1587.9324192291645,,,,
5/13 16:07:30.422,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 16:07:30.422,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 16:07:30.422,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1370.0,1,434.16,434.15999999999997,,,,
5/13 16:07:30.422,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,856.0,1,271.35,1859.2824192291646,,,,
5/13 16:07:30.422,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 16:07:30.422,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 16:07:31.225,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,282.0,nil,1.0,,,,,,,
5/13 16:07:31.436,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,361.79999999999995,72.0,72.36,,
5/13 16:07:31.436,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,310.0,nil,0,1549.4020160243037,310.0,309.8804032048608,,
5/13 16:07:32.467,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,289.43999999999994,72.0,72.36,,
5/13 16:07:32.467,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,310.0,nil,0,1239.521612819443,310.0,309.8804032048608,,
5/13 16:07:32.467,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1673.681612819443,,,,
5/13 16:07:32.867,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,2107.841612819443,,,,
5/13 16:07:33.454,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,217.07999999999993,72.0,72.36,,
5/13 16:07:33.751,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 16:07:33.959,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,351.0,nil,0,1756.534677349536,351.0,351.30693546990716,,
5/13 16:07:34.454,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,144.7199999999999,73.0,72.36,,
5/13 16:07:34.959,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,351.0,nil,0,1405.2277418796289,351.0,351.30693546990716,,
5/13 16:07:34.959,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1839.387741879629,,,,
5/13 16:07:35.452,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,72.35999999999991,73.0,72.36,,
5/13 16:07:36.048,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,306.0,nil,0,1532.8231182330242,306.0,306.56462364660484,,
5/13 16:07:36.453,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,-8.526512829121202e-14,72.0,72.36,,
5/13 16:07:36.930,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,1966.9831182330242,,,,
5/13 16:07:37.948,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,328.0,nil,0,1639.1525985275202,328.0,327.83051970550406,,
5/13 16:07:38.442,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,761.0,nil,,,,,,
5/13 16:07:38.442,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,763.0,nil,,,,,,
5/13 16:07:38.442,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1730.0,1,434.16,434.15999999999997,,,,
5/13 16:07:38.442,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,477.0,nil,,,,,,
5/13 16:07:38.442,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,476.0,nil,,,,,,
5/13 16:07:38.442,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1081.0,1,271.35,705.51,,,,
5/13 16:07:38.803,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,732.0,1,1.0,,271.35,1910.5025985275201,,,,
5/13 16:07:39.425,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,587.925,118.0,117.585,,
5/13 16:07:39.778,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,318.0,nil,0,1592.0854987729335,318.0,318.4170997545867,,
5/13 16:07:40.411,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,470.34,118.0,117.585,,
5/13 16:07:40.797,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,318.0,nil,0,1273.668399018347,318.0,318.4170997545867,,
5/13 16:07:40.917,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1360.0,nil,,,,,,
5/13 16:07:41.273,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,355.0,nil,1.0,,,,,,,
5/13 16:07:41.481,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,352.755,118.0,117.585,,
5/13 16:07:41.827,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,319.0,nil,0,955.2512992637603,319.0,318.4170997545867,,
5/13 16:07:42.486,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,235.17000000000002,117.0,117.585,,
5/13 16:07:42.585,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,569.0,nil,1.0,,,,,,,
5/13 16:07:42.592,Creature-0-4908-571-77-34102-00005F5335,Creature-0-4908-571-77-36066-00005F52EE,Holy Smite,118.0,928,3712.0,nil,,,,,,
5/13 16:07:42.835,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,318.0,nil,0,636.8341995091737,318.0,318.4170997545867,,
5/13 16:07:43.392,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,117.58500000000002,118.0,117.585,,
5/13 16:07:43.826,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,318.0,nil,0,318.417099754587,318.0,318.4170997545867,,
5/13 16:07:44.466,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,2.842170943040401e-14,117.0,117.585,,
5/13 16:07:44.847,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,319.0,nil,0,3.410605131648481e-13,319.0,318.4170997545867,,
5/13 16:07:46.381,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,762.0,nil,,,,,,
5/13 16:07:46.381,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1730.0,1,434.16,434.16,,,,
5/13 16:07:46.381,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,762.0,nil,,,,,,
5/13 16:07:46.381,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,476.0,nil,,,,,,
5/13 16:07:46.381,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,476.0,nil,,,,,,
5/13 16:07:46.381,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,477.0,nil,,,,,,
5/13 16:07:47.410,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,361.8,72.0,72.36,,
5/13 16:07:48.403,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,434.16000000000037,,,,
5/13 16:07:48.403,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,289.44,72.0,72.36,,
5/13 16:07:48.977,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 16:07:49.440,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,72.0,nil,0,361.8000000000003,72.0,72.36000000000006,,
5/13 16:07:49.440,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,217.07999999999998,72.0,72.36,,
5/13 16:07:49.651,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 16:07:50.438,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,73.0,nil,0,289.4400000000002,73.0,72.36000000000006,,
5/13 16:07:50.438,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,144.71999999999997,73.0,72.36,,
5/13 16:07:50.913,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,926.0,1,1.0,,434.16,723.6000000000003,,,,
5/13 16:07:51.417,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,72.35999999999997,73.0,72.36,,
5/13 16:07:51.949,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,120.0,nil,0,603.0000000000002,120.0,120.60000000000004,,
5/13 16:07:52.114,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,282.0,nil,1.0,,,,,,,
5/13 16:07:52.476,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,-2.842170943040401e-14,72.0,72.36,,
5/13 16:07:52.901,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,121.0,nil,0,482.4000000000002,121.0,120.60000000000004,,
5/13 16:07:52.901,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1078.0,nil,,,,,,
5/13 16:07:53.404,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 16:07:53.968,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,120.0,nil,0,361.8000000000002,120.0,120.60000000000004,,
5/13 16:07:54.622,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,633.1500000000002,,,,
5/13 16:07:54.989,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 16:07:54.989,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1372.0,1,434.16,434.15999999999997,,,,
5/13 16:07:54.989,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1370.0,1,434.16,434.1600000000001,,,,
5/13 16:07:54.989,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,856.0,1,271.35,904.5000000000002,,,,
5/13 16:07:54.989,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,857.0,1,271.35,705.51,,,,
5/13 16:07:54.989,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,856.0,1,271.35,705.5100000000001,,,,
5/13 16:07:55.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1338.6600000000003,,,,
5/13 16:07:55.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,587.9250000000001,118.0,117.58500000000002,,
5/13 16:07:55.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,117.0,nil,0,587.925,117.0,117.585,,
5/13 16:07:56.898,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 16:07:56.996,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,223.0,nil,0,1115.5500000000002,223.0,223.11000000000004,,
5/13 16:07:56.996,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,470.34,118.0,117.585,,
5/13 16:07:56.996,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,470.34000000000003,117.0,117.58500000000002,,
5/13 16:07:57.157,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,282.0,nil,1.0,,,,,,,
5/13 16:07:57.952,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,224.0,nil,0,892.4400000000002,224.0,223.11000000000004,,
5/13 16:07:58.057,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,117.0,nil,0,352.755,117.0,117.585,,
5/13 16:07:58.057,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,352.755,118.0,117.58500000000002,,
5/13 16:07:58.466,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,451.0,nil,1.0,,,,,,,
5/13 16:07:58.982,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,223.0,nil,0,669.3300000000002,223.0,223.11000000000004,,
5/13 16:07:58.982,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,235.17000000000002,118.0,117.585,,
5/13 16:07:58.982,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,235.16999999999996,118.0,117.58500000000002,,
5/13 16:07:59.691,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,940.6800000000002,,,,
5/13 16:08:00.070,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,117.58499999999994,117.0,117.58500000000002,,
5/13 16:08:00.070,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,117.58500000000002,118.0,117.585,,
5/13 16:08:00.753,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,156.0,nil,0,783.9000000000001,156.0,156.78000000000003,,
5/13 16:08:00.985,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2448.0,1,434.16,1218.0600000000002,,,,
5/13 16:08:01.007,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,-8.526512829121202e-14,118.0,117.58500000000002,,
5/13 16:08:01.007,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,118.0,nil,0,2.842170943040401e-14,118.0,117.585,,
5/13 16:08:01.963,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,203.0,nil,0,1015.0500000000002,203.0,203.01000000000002,,
5/13 16:08:02.202,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,1286.4,,,,
5/13 16:08:03.294,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,215.0,nil,0,1072.0,215.0,214.4,,
5/13 16:08:03.543,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 16:08:03.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 16:08:03.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1371.0,1,434.16,434.1600000000001,,,,
5/13 16:08:03.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1370.0,1,434.16,434.15999999999997,,,,
5/13 16:08:03.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 16:08:03.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 16:08:03.979,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,856.0,1,271.35,705.51,,,,
5/13 16:08:04.292,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,214.0,nil,0,857.6,214.0,214.4,,
5/13 16:08:04.785,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,270.0,nil,1.0,,,,,,,
5/13 16:08:04.947,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,361.80000000000007,72.0,72.36000000000001,,
5/13 16:08:04.947,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,587.925,117.0,117.585,,
5/13 16:08:05.296,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,214.0,nil,0,643.2,214.0,214.4,,
5/13 16:08:06.023,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,289.44000000000005,72.0,72.36000000000001,,
5/13 16:08:06.023,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,470.34,117.0,117.585,,
5/13 16:08:06.285,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,214.0,nil,0,428.80000000000007,214.0,214.4,,
5/13 16:08:06.972,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,217.08000000000004,72.0,72.36000000000001,,
5/13 16:08:06.972,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,118.0,nil,0,352.755,118.0,117.585,,
5/13 16:08:07.255,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,214.0,nil,0,214.40000000000006,214.0,214.4,,
5/13 16:08:07.255,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 16:08:08.012,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,144.72000000000003,72.0,72.36000000000001,,
5/13 16:08:08.012,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,235.17000000000002,117.0,117.585,,
5/13 16:08:08.295,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,215.0,nil,0,5.684341886080802e-14,215.0,214.4,,
5/13 16:08:08.897,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,928.0,1,1.0,,434.16,434.1600000000001,,,,
5/13 16:08:08.998,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,72.36000000000001,72.0,72.36000000000001,,
5/13 16:08:08.998,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,117.58500000000002,117.0,117.585,,
5/13 16:08:09.395,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1078.0,nil,,,,,,
5/13 16:08:09.924,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,73.0,nil,0,361.80000000000007,73.0,72.36000000000001,,
5/13 16:08:10.022,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,0.0,73.0,72.36000000000001,,
5/13 16:08:10.022,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,117.0,nil,0,2.842170943040401e-14,117.0,117.585,,
5/13 16:08:10.882,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,72.0,nil,0,289.44000000000005,72.0,72.36000000000001,,
5/13 16:08:11.427,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,926.0,1,1.0,,434.16,723.6000000000001,,,,
5/13 16:08:12.050,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 16:08:12.050,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1371.0,1,434.16,434.1600000000001,,,,
5/13 16:08:12.050,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 16:08:12.050,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,857.0,1,271.35,271.35,,,,
5/13 16:08:12.050,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,378.0,nil,,,,,,
5/13 16:08:12.456,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,121.0,nil,0,603.0000000000001,121.0,120.60000000000002,,
5/13 16:08:12.651,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,267.0,nil,1.0,,,,,,,
5/13 16:08:13.056,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,226.12500000000003,45.0,45.225,,
5/13 16:08:13.056,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,361.80000000000007,73.0,72.36000000000001,,
5/13 16:08:13.468,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,121.0,nil,0,482.4000000000001,121.0,120.60000000000002,,
5/13 16:08:13.954,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,449.0,nil,1.0,,,,,,,
5/13 16:08:14.079,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,289.44000000000005,72.0,72.36000000000001,,
5/13 16:08:14.079,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,180.90000000000003,46.0,45.225,,
5/13 16:08:14.456,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,121.0,nil,0,361.80000000000007,121.0,120.60000000000002,,
